basements,category_code,central_air,depth,exempt_building,exempt_land,exterior_condition,fireplaces,frontage,garage_spaces,general_construction,homestead_exemption,interior_condition,market_value,number_of_bathrooms,number_of_bedrooms,number_stories,off_street_open,parcel_shape,street_code,taxable_land,total_area,total_livable_area,type_heater,view_type,year_built,zip_code
5,0,0,90.0,80000.0,0.0,4,0,29.0,1.0,7,80000,4,170100.0,1.0,3.0,1.0,5011.0,4,2848,34000.0,2571.0,1296.0,6,6,1960.0,19153.0
7,0,0,100.0,0.0,0.0,3,0,20.0,0.0,7,0,4,244900.0,1.0,3.0,2.0,6725.0,4,529,48980.0,1991.0,1360.0,6,6,1962.0,19154.0
0,0,1,49.0,80000.0,0.0,4,0,15.0,0.0,8,80000,4,243500.0,1.0,3.0,2.0,1866.0,4,1377,48700.0,711.0,1268.0,0,6,1925.0,19148.0
3,0,0,45.0,0.0,0.0,4,0,14.0,0.0,12,0,4,23600.0,1.0,3.0,2.0,836.0,4,2773,5900.0,630.0,784.0,6,6,1920.0,19146.0
3,0,0,105.0,80000.0,0.0,4,0,23.0,0.0,7,80000,4,216400.0,0.0,0.0,1.0,2951.0,4,1244,43280.0,2351.0,1597.0,6,6,1940.0,19124.0
3,0,0,89.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,128400.0,1.0,3.0,2.0,1073.0,4,1925,25680.0,1329.0,1350.0,1,6,1915.0,19144.0
3,0,1,78.0,0.0,0.0,2,0,15.0,0.0,12,0,3,430400.0,2.0,3.0,2.0,1564.0,4,726,86080.0,1182.0,1854.0,2,6,1875.0,19125.0
11,0,0,44.0,0.0,0.0,4,0,16.0,0.0,7,0,4,69400.0,1.0,3.0,2.0,267.0,4,652,13880.0,696.0,820.0,6,4,1940.0,19140.0
5,0,0,100.0,0.0,0.0,4,0,26.0,1.0,7,0,4,156200.0,1.0,4.0,2.0,1187.0,4,2399,31240.0,2633.0,1772.0,0,6,1950.0,19149.0
0,0,1,43.0,0.0,0.0,2,0,17.0,0.0,7,0,2,453400.0,1.0,3.0,3.0,1178.0,4,1216,90600.0,740.0,1491.0,0,6,1920.0,19147.0
3,1,0,90.0,0.0,0.0,4,0,21.0,0.0,7,0,4,163000.0,0.0,0.0,2.0,281.0,4,1258,32600.0,1890.0,1640.0,6,0,1970.0,19124.0
11,0,0,121.0,0.0,0.0,5,0,16.0,0.0,7,0,4,98700.0,1.0,3.0,2.0,1772.0,4,1181,19700.0,1936.0,1240.0,6,6,1920.0,19142.0
11,0,0,58.0,34000.0,8400.0,4,0,15.0,0.0,7,42400,4,42400.0,1.0,3.0,2.0,796.0,4,2202,0.0,871.0,1146.0,6,6,1920.0,19140.0
11,0,0,48.0,0.0,0.0,5,0,14.0,0.0,7,0,2,121900.0,1.0,3.0,2.0,583.0,4,599,24300.0,676.0,1060.0,6,6,1915.0,19132.0
5,0,0,169.0,0.0,0.0,4,0,15.0,1.0,7,0,4,128600.0,1.0,3.0,2.0,2869.0,4,2876,25720.0,2529.0,1278.0,6,6,1940.0,19141.0
7,0,0,98.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,144800.0,1.0,3.0,2.0,2079.0,4,2582,28960.0,1568.0,1102.0,1,6,1925.0,19138.0
2,1,0,57.0,0.0,0.0,4,0,16.0,0.0,7,0,4,217700.0,2.0,3.0,2.0,1437.0,4,3126,43540.0,912.0,1552.0,0,6,1920.0,19145.0
9,1,0,73.0,47300.0,8300.0,4,0,15.0,0.0,7,55600,4,55600.0,0.0,0.0,2.0,1174.0,4,3188,0.0,1129.0,1376.0,6,6,1925.0,19131.0
11,0,0,48.0,0.0,0.0,4,0,14.0,0.0,7,0,4,62900.0,1.0,3.0,2.0,957.0,4,2636,12500.0,672.0,964.0,6,6,1915.0,19121.0
3,0,0,62.0,0.0,0.0,3,0,15.0,0.0,7,0,4,205800.0,1.0,3.0,2.0,685.0,4,3118,41160.0,930.0,1130.0,6,6,1925.0,19146.0
5,0,0,78.0,0.0,0.0,4,0,25.0,1.0,7,0,4,207300.0,0.0,0.0,2.0,1764.0,4,678,41460.0,1946.0,1188.0,6,6,1955.0,19136.0
11,0,0,0.0,0.0,0.0,4,0,0.0,0.0,13,0,3,14000.0,0.0,0.0,1.0,306.0,4,3084,1800.0,1.0,135.0,6,6,2006.0,19106.0
7,0,0,113.0,80000.0,0.0,4,0,36.0,1.0,7,80000,4,282500.0,1.0,4.0,1.0,2466.0,4,267,56500.0,4026.0,1672.0,6,6,1959.0,19115.0
11,0,0,48.0,0.0,0.0,7,0,14.0,0.0,7,0,7,27300.0,1.0,3.0,2.0,583.0,4,599,5460.0,676.0,1060.0,6,6,1915.0,19132.0
2,0,1,66.0,0.0,0.0,3,0,16.0,0.0,7,0,3,498400.0,2.0,4.0,3.0,429.0,4,2662,99680.0,1056.0,1968.0,0,6,1920.0,19121.0
3,0,0,52.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,198500.0,1.0,3.0,2.0,2210.0,4,2570,39700.0,741.0,838.0,6,6,1920.0,19145.0
11,0,1,73.0,155232.0,0.0,3,0,16.0,0.0,7,0,2,215600.0,2.0,5.0,2.0,875.0,4,2028,43120.0,1150.0,1378.0,6,6,1915.0,19121.0
11,0,0,385.0,80000.0,0.0,4,0,115.0,1.0,7,80000,4,743600.0,0.0,0.0,3.0,830.0,0,542,148720.0,44275.0,4380.0,6,6,1925.0,19151.0
11,0,0,48.0,0.0,0.0,4,0,15.0,0.0,7,0,4,48300.0,1.0,3.0,2.0,2150.0,4,2072,9660.0,696.0,1116.0,6,6,1920.0,19132.0
11,0,0,121.0,0.0,0.0,4,0,19.0,0.0,7,0,4,124900.0,1.0,4.0,2.0,1584.0,4,2064,24980.0,2313.0,1600.0,6,6,1935.0,19140.0
0,0,1,58.0,668560.0,0.0,1,0,20.0,2.0,8,0,1,835700.0,2.0,4.0,2.0,565.0,4,1361,167140.0,1150.0,3040.0,0,6,2019.0,19147.0
11,1,1,58.0,0.0,0.0,1,0,15.0,0.0,13,0,3,468500.0,3.0,5.0,3.0,2277.0,4,3051,66700.0,870.0,2200.0,6,6,2011.0,19121.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,285000.0,1.0,1.0,1.0,671.0,4,2888,28500.0,0.0,700.0,6,6,1980.0,19103.0
9,0,0,50.0,101400.0,0.0,3,0,14.0,0.0,7,0,4,162600.0,1.0,3.0,2.0,1919.0,4,1770,32520.0,700.0,900.0,6,6,1925.0,19148.0
11,0,0,90.0,0.0,0.0,4,0,25.0,0.0,7,0,4,190400.0,0.0,0.0,2.0,2741.0,4,1900,38080.0,2250.0,1376.0,6,6,1940.0,19135.0
2,0,0,44.0,80000.0,0.0,4,0,14.0,0.0,11,80000,4,247200.0,1.0,2.0,2.0,2091.0,4,1844,49440.0,605.0,830.0,0,6,1920.0,19148.0
2,0,0,50.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,183700.0,1.0,2.0,2.0,994.0,4,197,36740.0,700.0,912.0,1,6,1923.0,19145.0
2,0,1,53.0,80000.0,0.0,4,0,15.0,0.0,11,80000,4,238000.0,1.0,3.0,2.0,1263.0,4,3104,47600.0,769.0,1160.0,0,6,1925.0,19148.0
2,0,0,62.0,80000.0,0.0,4,0,17.0,0.0,7,80000,4,204900.0,1.0,3.0,2.0,767.0,4,1520,40980.0,1027.0,980.0,1,6,1940.0,19128.0
11,0,0,0.0,0.0,0.0,3,0,0.0,1.0,13,0,4,376800.0,2.0,2.0,1.0,528.0,4,1220,41400.0,0.0,1074.0,6,6,1970.0,19130.0
11,0,0,78.0,89280.0,22320.0,3,0,16.0,0.0,8,0,4,111600.0,1.0,3.0,2.0,494.0,4,138,0.0,1248.0,1440.0,6,6,1930.0,19120.0
3,0,1,94.0,80000.0,0.0,4,0,26.0,1.0,7,80000,4,231500.0,0.0,0.0,2.0,2138.0,4,783,46300.0,2425.0,1296.0,0,6,1950.0,19111.0
3,0,1,100.0,0.0,0.0,4,0,25.0,0.0,7,0,4,267600.0,1.0,4.0,2.0,2380.0,4,951,53520.0,2504.0,1552.0,6,6,1960.0,19152.0
3,0,0,50.0,0.0,0.0,3,0,14.0,0.0,7,0,4,100800.0,1.0,3.0,1.0,2923.0,4,2007,20160.0,708.0,1027.0,6,6,1920.0,19146.0
2,0,0,48.0,80000.0,0.0,4,0,14.0,0.0,7,80000,4,202000.0,1.0,3.0,2.0,967.0,4,2471,40400.0,672.0,964.0,0,6,1925.0,19148.0
3,0,0,110.0,80000.0,0.0,4,2,40.0,0.0,9,80000,4,535700.0,1.0,4.0,3.0,3263.0,4,1317,107140.0,4382.0,2181.0,6,6,1925.0,19118.0
3,0,0,155.0,14203.2,0.0,5,0,55.0,1.0,7,14203,4,176000.0,0.0,0.0,2.0,205.0,4,1676,35200.0,8576.0,4798.0,6,0,1920.0,19135.0
7,0,1,138.0,0.0,0.0,4,0,37.0,1.0,7,0,4,246800.0,0.0,0.0,1.0,2748.0,4,2399,49360.0,5160.0,1086.0,0,6,1956.0,19115.0
11,0,0,73.0,62320.0,15580.0,4,0,16.0,1.0,7,77900,5,77900.0,0.0,0.0,3.0,785.0,4,2137,0.0,1168.0,2240.0,6,7,1915.0,19104.0
11,0,1,0.0,0.0,0.0,3,0,0.0,0.0,7,0,3,489300.0,1.0,1.0,1.0,637.0,4,2369,48900.0,0.0,764.0,0,2,1960.0,19103.0
11,0,0,112.0,70800.0,9200.0,4,0,15.0,0.0,7,80000,4,88500.0,1.0,4.0,2.0,1676.0,4,1208,8500.0,1717.0,1594.0,6,6,1920.0,19132.0
11,0,0,105.0,0.0,0.0,4,0,15.0,0.0,7,0,4,106100.0,1.0,3.0,2.0,2027.0,4,61,21220.0,1575.0,1482.0,6,6,1925.0,19131.0
0,0,1,47.0,403600.0,0.0,1,0,14.0,0.0,9,0,1,504500.0,2.0,3.0,3.0,301.0,4,987,100900.0,658.0,1398.0,0,6,2017.0,19145.0
10,0,1,171.0,80000.0,0.0,4,0,38.0,1.0,7,80000,4,257000.0,1.0,3.0,2.0,12685.0,4,923,51400.0,6498.0,1890.0,0,6,1992.0,19154.0
0,0,0,98.0,80000.0,0.0,3,0,25.0,0.0,7,80000,4,212200.0,1.0,3.0,2.0,1081.0,4,2639,42440.0,2391.0,1200.0,1,6,1944.0,19152.0
11,0,0,100.0,77500.0,2500.0,4,0,19.0,0.0,7,0,4,96800.0,1.0,3.0,2.0,1916.0,4,3047,16800.0,1900.0,1280.0,6,6,1920.0,19142.0
11,0,1,88.0,569840.0,44360.0,4,0,16.0,0.0,7,0,3,712300.0,0.0,0.0,3.0,491.0,4,3118,98100.0,1408.0,2124.0,6,6,1915.0,19146.0
11,0,0,75.0,0.0,0.0,4,0,20.0,0.0,7,0,4,126200.0,1.0,3.0,2.0,1891.0,4,2843,25240.0,1475.0,1140.0,6,6,1920.0,19135.0
3,0,0,50.0,80000.0,0.0,5,0,14.0,0.0,7,80000,4,197000.0,1.0,3.0,2.0,1462.0,4,1332,39400.0,700.0,1080.0,0,6,1925.0,19148.0
11,0,0,50.0,80000.0,0.0,4,0,15.0,0.0,7,80000,3,397500.0,1.0,3.0,2.0,872.0,4,2607,79500.0,750.0,840.0,6,6,1925.0,19146.0
5,0,0,90.0,0.0,0.0,4,0,20.0,1.0,7,0,4,141500.0,1.0,3.0,2.0,1972.0,4,1398,28300.0,1800.0,1360.0,6,6,1965.0,19153.0
7,1,1,144.0,80000.0,0.0,4,0,45.0,2.0,7,80000,4,250500.0,0.0,0.0,2.0,7942.0,4,3,50100.0,6494.0,1920.0,6,6,1977.0,19154.0
3,0,0,50.0,0.0,0.0,4,0,14.0,0.0,7,0,4,183700.0,1.0,3.0,2.0,994.0,4,197,36740.0,700.0,912.0,6,6,1923.0,19145.0
7,0,0,257.0,80000.0,0.0,4,0,48.0,1.0,7,80000,4,382100.0,2.0,4.0,2.0,2965.0,4,119,76420.0,12340.0,1856.0,1,6,1945.0,19119.0
3,0,0,70.0,0.0,0.0,4,0,14.0,0.0,7,0,4,122500.0,1.0,2.0,2.0,809.0,4,1836,24500.0,1003.0,700.0,6,6,1940.0,19143.0
3,0,0,109.0,80000.0,0.0,4,0,18.0,0.0,7,80000,4,102900.0,1.0,3.0,2.0,366.0,0,1614,20580.0,1955.0,1292.0,6,6,1995.0,19124.0
5,0,0,150.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,173000.0,1.0,3.0,2.0,1820.0,4,2057,34600.0,2400.0,1304.0,6,6,1925.0,19138.0
2,0,0,145.0,80000.0,0.0,4,1,37.0,0.0,12,80000,4,363700.0,1.0,3.0,3.0,3082.0,4,3024,72740.0,5435.0,1892.0,1,2,1900.0,19144.0
3,1,0,60.0,0.0,0.0,4,0,15.0,0.0,7,0,4,181600.0,2.0,2.0,2.0,1765.0,4,1155,36320.0,920.0,1350.0,6,6,1947.0,19120.0
7,0,0,75.0,80000.0,0.0,4,0,20.0,1.0,7,80000,3,200600.0,1.0,3.0,2.0,3985.0,4,1403,40120.0,1531.0,1320.0,1,6,1920.0,19124.0
5,0,0,66.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,142500.0,1.0,3.0,2.0,3996.0,4,2868,28500.0,1082.0,1088.0,5,6,1950.0,19136.0
10,0,1,88.0,0.0,0.0,4,0,16.0,1.0,12,0,3,369400.0,3.0,3.0,3.0,711.0,0,1621,73880.0,1440.0,1440.0,0,6,2006.0,19128.0
7,0,0,81.0,80000.0,0.0,5,1,16.0,1.0,7,80000,4,273300.0,3.0,4.0,2.0,606.0,4,840,54660.0,1289.0,1090.0,6,6,1925.0,19119.0
7,0,0,100.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,245600.0,1.0,3.0,2.0,6986.0,4,593,49120.0,2001.0,1380.0,6,6,1963.0,19154.0
5,0,1,92.0,80000.0,0.0,4,0,27.0,1.0,8,80000,4,253300.0,0.0,0.0,1.0,5974.0,0,520,50660.0,4025.0,1100.0,0,6,1970.0,19114.0
11,0,0,62.0,0.0,0.0,4,0,15.0,0.0,8,0,4,143500.0,1.0,4.0,2.0,412.0,4,746,28700.0,923.0,1530.0,6,6,1925.0,19143.0
3,0,0,107.0,0.0,0.0,7,0,22.0,0.0,7,0,7,42700.0,0.0,0.0,3.0,175.0,4,3105,8540.0,2354.0,2018.0,6,6,1925.0,19133.0
2,1,0,60.0,0.0,0.0,4,0,17.0,0.0,7,0,4,454600.0,3.0,4.0,3.0,1402.0,4,1404,90920.0,1020.0,2720.0,1,6,1920.0,19145.0
0,0,1,79.0,80000.0,0.0,3,0,17.0,0.0,7,80000,3,745900.0,0.0,0.0,3.0,354.0,4,467,149180.0,1304.0,1782.0,0,6,1915.0,19147.0
11,0,0,72.0,0.0,0.0,4,0,15.0,0.0,7,0,4,72300.0,1.0,3.0,2.0,1145.0,4,2896,14400.0,1073.0,1080.0,6,6,1925.0,19139.0
7,0,0,78.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,182300.0,1.0,3.0,2.0,2517.0,4,2715,36460.0,1417.0,1260.0,0,6,1950.0,19149.0
11,0,0,70.0,80000.0,0.0,3,1,16.0,0.0,7,80000,4,754200.0,0.0,0.0,3.0,288.0,4,1670,150840.0,1085.0,1907.0,6,6,1960.0,19146.0
7,0,0,88.0,0.0,0.0,4,0,16.0,1.0,7,0,4,151400.0,2.0,3.0,2.0,1118.0,4,3111,30280.0,1408.0,1442.0,1,6,1925.0,19126.0
5,0,0,85.0,0.0,0.0,4,0,16.0,1.0,7,0,4,175600.0,1.0,3.0,2.0,3886.0,4,3117,35120.0,1352.0,1344.0,0,6,1925.0,19126.0
3,0,0,65.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,229500.0,1.0,3.0,1.0,1767.0,4,3118,45900.0,975.0,1364.0,6,6,1920.0,19145.0
11,0,0,84.0,66320.0,13680.0,4,0,15.0,0.0,8,80000,4,82900.0,1.0,3.0,2.0,631.0,4,3109,2900.0,1259.0,1200.0,6,6,1930.0,19141.0
3,0,0,50.0,143900.0,0.0,4,0,14.0,0.0,7,0,4,179900.0,1.0,3.0,2.0,1002.0,4,1739,35980.0,696.0,924.0,6,6,1920.0,19146.0
3,0,0,72.0,0.0,0.0,4,0,15.0,0.0,7,0,4,85900.0,1.0,4.0,2.0,1229.0,4,2364,17180.0,1109.0,1592.0,6,6,1942.0,19140.0
0,0,1,130.0,0.0,0.0,4,0,30.0,1.0,11,0,2,775800.0,2.0,4.0,2.0,4656.0,4,2378,155160.0,3900.0,2096.0,1,6,1925.0,19118.0
6,1,1,110.0,0.0,0.0,4,0,29.0,2.0,7,0,4,288000.0,2.0,4.0,2.0,1702.0,4,2818,57600.0,3139.0,1764.0,0,6,1950.0,19111.0
3,0,0,92.0,43537.8,0.0,4,0,14.0,0.0,8,43538,4,89400.0,1.0,3.0,2.0,2809.0,4,465,17880.0,1329.0,1154.0,1,6,1925.0,19134.0
2,0,0,79.0,0.0,0.0,4,0,16.0,0.0,7,0,4,213200.0,1.0,3.0,2.0,1330.0,4,2562,42640.0,1271.0,1024.0,1,6,1950.0,19128.0
4,0,1,106.0,421760.0,0.0,1,0,26.0,1.0,9,0,1,527200.0,3.0,3.0,1.0,2731.0,0,2126,105440.0,2641.0,2285.0,0,6,2015.0,19128.0
11,0,0,100.0,0.0,0.0,4,0,16.0,0.0,7,0,4,75300.0,1.0,4.0,2.0,1789.0,4,3186,15060.0,1558.0,1678.0,6,6,1925.0,19131.0
5,0,0,103.0,80000.0,0.0,4,0,20.0,1.0,7,80000,4,244400.0,1.0,3.0,2.0,6177.0,4,2706,48880.0,2055.0,1360.0,6,6,1965.0,19154.0
5,0,0,103.0,80000.0,0.0,4,0,16.0,1.0,7,0,4,228300.0,1.0,3.0,1.0,1588.0,4,2631,45660.0,1635.0,1480.0,6,0,1945.0,19149.0
3,0,0,59.0,0.0,0.0,4,0,15.0,0.0,7,0,4,66800.0,1.0,3.0,2.0,1027.0,4,1897,13360.0,849.0,1100.0,6,6,1920.0,19134.0
7,0,0,78.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,140300.0,1.0,3.0,2.0,4823.0,4,416,28060.0,1250.0,1200.0,6,6,1945.0,19141.0
11,0,1,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,252700.0,0.0,0.0,1.0,913.0,4,1663,30300.0,0.0,683.0,6,5,1963.0,19106.0
0,1,1,68.0,0.0,0.0,1,0,15.0,0.0,7,0,1,37100.0,2.0,4.0,3.0,2173.0,4,2151,7420.0,1013.0,1449.0,6,6,2019.0,19143.0
3,0,0,40.0,80000.0,0.0,3,0,14.0,0.0,7,80000,3,384700.0,0.0,0.0,3.0,563.0,4,1845,76940.0,560.0,1092.0,6,6,1920.0,19130.0
3,0,0,75.0,46320.0,11580.0,5,0,19.0,0.0,7,57900,4,57900.0,1.0,3.0,2.0,1570.0,4,3127,0.0,1431.0,1344.0,6,6,1940.0,19132.0
2,0,0,60.0,0.0,0.0,4,0,14.0,0.0,15,0,4,65200.0,1.0,2.0,2.0,2728.0,4,2533,13040.0,840.0,812.0,0,6,1920.0,19144.0
11,0,0,40.0,0.0,0.0,4,0,15.0,0.0,7,0,4,83000.0,1.0,3.0,1.0,3235.0,4,721,16600.0,593.0,1038.0,6,6,1940.0,19140.0
11,0,0,94.0,80000.0,0.0,4,0,73.0,0.0,9,80000,4,272300.0,0.0,0.0,2.0,1692.0,4,2026,54460.0,6880.0,1200.0,6,6,1972.0,19154.0
11,0,0,123.0,80000.0,0.0,4,0,27.0,0.0,7,80000,4,160900.0,0.0,0.0,2.0,1681.0,4,2723,32180.0,3373.0,1868.0,6,6,1935.0,19120.0
11,0,0,92.0,0.0,0.0,7,0,16.0,0.0,7,0,7,35400.0,0.0,0.0,3.0,670.0,4,1784,7080.0,1498.0,2109.0,6,6,1925.0,19131.0
2,0,1,76.0,80000.0,0.0,4,3,18.0,0.0,7,80000,3,1256400.0,2.0,5.0,3.0,448.0,4,2219,251280.0,1368.0,3132.0,6,6,1850.0,19103.0
11,0,0,60.0,49700.0,12400.0,4,0,15.0,0.0,7,62100,4,62100.0,1.0,3.0,2.0,1147.0,4,556,0.0,900.0,840.0,6,6,1925.0,19144.0
2,0,1,110.0,80000.0,0.0,4,0,21.0,0.0,7,80000,3,364000.0,2.0,6.0,3.0,1535.0,4,1262,72800.0,2255.0,2504.0,0,6,1925.0,19143.0
3,0,0,47.0,0.0,0.0,3,0,14.0,0.0,7,0,4,50400.0,1.0,3.0,2.0,1001.0,4,683,10080.0,658.0,896.0,6,6,1925.0,19132.0
11,0,0,87.0,74080.0,5920.0,4,0,18.0,0.0,7,80000,4,92600.0,0.0,0.0,2.0,116.0,4,1813,12600.0,1555.0,1194.0,6,6,1925.0,19124.0
3,1,0,61.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,188900.0,2.0,4.0,2.0,2391.0,4,3133,37780.0,1068.0,1680.0,6,6,1940.0,19132.0
11,0,0,50.0,52500.0,13100.0,4,0,14.0,0.0,7,65600,4,65600.0,1.0,3.0,2.0,1471.0,4,1041,0.0,700.0,1058.0,6,6,1915.0,19121.0
11,0,0,45.0,0.0,0.0,7,0,14.0,0.0,7,0,7,17700.0,1.0,3.0,2.0,1879.0,4,2654,3540.0,630.0,840.0,6,6,1915.0,19132.0
11,1,0,65.0,0.0,0.0,4,0,15.0,0.0,7,0,3,187400.0,1.0,3.0,2.0,755.0,4,746,37480.0,975.0,900.0,6,6,1910.0,19143.0
2,0,0,83.0,80000.0,0.0,4,0,18.0,0.0,7,0,4,231200.0,1.0,3.0,2.0,889.0,4,1621,46240.0,1465.0,1182.0,1,6,1945.0,19127.0
11,0,0,50.0,0.0,0.0,4,0,13.0,0.0,7,0,4,67000.0,1.0,3.0,2.0,1103.0,4,2735,13400.0,671.0,892.0,6,6,1915.0,19121.0
11,0,0,80.0,0.0,0.0,4,0,16.0,0.0,7,0,4,115300.0,1.0,3.0,1.0,2447.0,4,479,23060.0,1280.0,1360.0,6,6,1925.0,19143.0
7,0,0,76.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,115700.0,1.0,3.0,2.0,3077.0,4,2380,23140.0,1235.0,928.0,6,6,1950.0,19135.0
7,0,0,82.0,80000.0,0.0,4,0,16.0,1.0,7,80000,4,275300.0,1.0,3.0,2.0,2955.0,4,2845,55060.0,1312.0,1216.0,1,6,1945.0,19129.0
0,0,1,113.0,80000.0,0.0,1,0,34.0,1.0,9,80000,3,440800.0,2.0,4.0,2.0,987.0,0,913,88160.0,5630.0,2112.0,0,6,2012.0,19128.0
3,0,0,96.0,0.0,0.0,4,0,16.0,0.0,7,0,4,83100.0,1.0,4.0,2.0,806.0,4,2847,16620.0,1551.0,1546.0,6,6,1942.0,19140.0
11,0,0,64.0,74800.0,5200.0,4,0,16.0,0.0,7,80000,4,93500.0,1.0,3.0,2.0,2263.0,4,1262,13500.0,1016.0,1120.0,6,6,1920.0,19143.0
0,0,1,42.0,356640.0,0.0,1,0,13.0,0.0,9,0,1,445800.0,3.0,3.0,2.0,1971.0,4,706,89160.0,530.0,1372.0,0,6,2017.0,19125.0
3,1,0,76.0,0.0,0.0,4,0,39.0,0.0,7,0,4,243400.0,0.0,0.0,2.0,1883.0,0,319,48680.0,2055.0,1336.0,6,6,1964.0,19111.0
11,0,0,0.0,80000.0,0.0,4,0,0.0,0.0,7,80000,4,594000.0,0.0,0.0,1.0,875.0,4,3128,95000.0,0.0,1778.0,6,6,1985.0,19103.0
11,0,0,81.0,80000.0,0.0,4,0,21.0,0.0,7,80000,4,134500.0,0.0,0.0,2.0,2554.0,4,2932,26900.0,1719.0,1320.0,5,6,1940.0,19120.0
6,0,0,80.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,153800.0,1.0,3.0,2.0,2742.0,4,2737,30760.0,1450.0,1236.0,6,6,1950.0,19136.0
7,0,1,100.0,80000.0,0.0,4,0,53.0,0.0,9,80000,4,301000.0,0.0,0.0,2.0,3107.0,4,2634,60200.0,5300.0,1414.0,6,6,1950.0,19136.0
9,0,1,166.0,80000.0,0.0,3,1,82.0,2.0,9,80000,3,546300.0,2.0,0.0,1.0,11172.0,0,2218,109260.0,13719.0,2800.0,0,6,2007.0,19115.0
5,0,1,104.0,0.0,0.0,4,0,18.0,1.0,7,0,4,176500.0,1.0,3.0,2.0,2005.0,4,1622,35300.0,1888.0,1200.0,0,6,1950.0,19149.0
3,0,0,47.0,0.0,0.0,4,0,16.0,0.0,7,0,4,160600.0,1.0,3.0,2.0,1726.0,4,907,32120.0,752.0,1152.0,6,6,1920.0,19145.0
3,0,0,149.0,80000.0,0.0,4,2,75.0,1.0,15,80000,4,682100.0,2.0,4.0,3.0,2731.0,0,1632,136420.0,10013.0,3932.0,6,6,1925.0,19119.0
3,0,0,49.0,0.0,0.0,4,0,14.0,0.0,8,0,4,108100.0,1.0,3.0,2.0,3256.0,4,3132,21620.0,692.0,1060.0,0,6,1925.0,19145.0
2,0,1,58.0,0.0,0.0,2,0,16.0,0.0,7,0,2,344500.0,3.0,4.0,3.0,519.0,4,3088,68900.0,932.0,1658.0,1,6,1920.0,19122.0
0,0,1,50.0,0.0,0.0,1,0,15.0,0.0,7,0,1,1320000.0,3.0,4.0,3.0,423.0,4,2920,264000.0,750.0,1575.0,0,6,2020.0,19146.0
3,0,0,100.0,0.0,0.0,4,0,20.0,0.0,7,0,4,228600.0,0.0,0.0,2.0,2174.0,4,2895,45700.0,1950.0,1938.0,6,6,1925.0,19143.0
3,0,0,49.0,0.0,0.0,5,0,28.0,0.0,7,0,4,110200.0,1.0,3.0,2.0,3680.0,4,805,22040.0,1397.0,1120.0,0,6,1920.0,19145.0
7,0,1,103.0,80000.0,0.0,4,0,18.0,1.0,7,80000,4,144100.0,1.0,3.0,2.0,1378.0,4,50,28820.0,1849.0,1188.0,0,4,1950.0,19149.0
3,0,0,62.0,80000.0,0.0,4,0,16.0,0.0,7,80000,4,254300.0,1.0,3.0,2.0,1323.0,4,3112,50860.0,992.0,1398.0,6,6,1920.0,19145.0
10,0,0,62.0,80000.0,0.0,4,0,12.0,0.0,7,80000,4,171000.0,1.0,3.0,2.0,708.0,4,123,34200.0,747.0,909.0,6,6,1925.0,19125.0
3,1,0,106.0,0.0,0.0,4,0,25.0,0.0,7,0,4,201300.0,0.0,0.0,2.0,388.0,4,2268,40260.0,2650.0,1064.0,1,6,1950.0,19111.0
11,0,0,90.0,0.0,0.0,4,0,16.0,0.0,7,0,4,120500.0,1.0,3.0,2.0,1248.0,4,3101,24100.0,1418.0,1338.0,6,6,1935.0,19141.0
11,0,0,0.0,0.0,0.0,4,0,0.0,0.0,7,0,4,174200.0,0.0,0.0,1.0,911.0,4,2606,17400.0,0.0,545.0,6,0,1930.0,19102.0
2,0,0,110.0,80000.0,0.0,4,0,28.0,1.0,7,80000,3,699700.0,2.0,6.0,3.0,1475.0,4,3171,139940.0,3080.0,2548.0,6,6,1915.0,19143.0
11,1,0,90.0,226400.0,56600.0,4,0,16.0,0.0,7,0,4,283000.0,1.0,2.0,3.0,1553.0,4,151,0.0,1440.0,1744.0,6,6,1915.0,19104.0
3,0,0,54.0,80000.0,0.0,4,0,15.0,0.0,7,80000,4,194300.0,1.0,3.0,2.0,2092.0,0,2141,38860.0,862.0,1260.0,6,6,1920.0,19145.0
7,1,0,128.0,0.0,0.0,4,0,36.0,2.0,7,0,4,192900.0,0.0,4.0,2.0,7037.0,4,193,38500.0,4608.0,1864.0,6,6,1958.0,19131.0
11,0,0,98.0,42385.58,0.0,4,2,42.0,1.0,13,42386,4,269800.0,0.0,0.0,1.0,2390.0,4,1821,53960.0,4116.0,2188.0,6,6,1925.0,19141.0
